scores,logfoldchanges,pvals,pvals_adj,genes,stable_logfoldchange
-3.1658945,-2.1628952,0.001546068655884913,0.007141818291074105,PHYH,-0.024550565
-3.1670346,,0.0015400191915387691,0.007114893078203831,DDX23,-0.019278591
-3.1670933,0.19449276,0.0015397095510210836,0.007114481950927601,NUAK1,-0.010974833
-3.167369,-1.7735721,0.001538250589308019,0.0071087593164767746,AC020916.1,-0.031624556
-3.16777,-3.0206838,0.0015361307359419254,0.007099980406963231,MRPL41,-0.014281119
-3.1680539,-1.3067611,0.0015346308014013623,0.007094064649402741,BNIP3,-0.014022427
-3.1691272,-4.2749505,0.0015289741059457968,0.0070689291795254265,FYCO1,-0.013807708
-3.170447,-2.216602,0.0015220451174672983,0.007037903445073585,PCDHB14,-0.02547329
-3.1708272,-0.47392088,0.0015200551148823885,0.007029709849276084,RNF19A,-0.02436952
-3.1712742,-2.5649402,0.001517718287611393,0.007019909732815112,CCDC15,-0.027588697
-3.1719675,-0.44633454,0.0015140994780111238,0.007004176394478145,PRDX6,-0.015723757
-3.1720135,-1.0160744,0.0015138599584050925,0.007004073272902195,WDR60,-0.025786305
-3.173329,-1.9859459,0.0015070157811776011,0.006973408414539235,WDR66,-0.017923117
-3.1736717,0.7950902,0.0015052388044000371,0.00696718558286971,PFDN2,-0.015711674
-3.1738346,-0.9298024,0.0015043943344383369,0.006964276600903848,SPEG,-0.017665075
-3.1741562,3.909352,0.0015027283289919056,0.006957563111959508,SLC16A14,-0.023221064
-3.1744695,,0.0015011072306361612,0.0069510556423096,AP004608.1,-0.017335538
-3.174624,,0.0015003080823878794,0.006948352987709336,C2orf42,-0.015714716
-3.1755219,0.91980726,0.001495672134024268,0.006927877692478735,TDRD7,-0.013006772
-3.1755638,0.6273682,0.001495456830065269,0.006927875656867021,TMPO,-0.015772875
-3.175739,1.2165558,0.0014945528652199863,0.006924682861515738,AC011997.1,-0.015036624
-3.175994,2.3223574,0.0014932408604392251,0.006919598313185102,VCPKMT,-0.017662637
-3.1801372,,0.0014720530572281515,0.006823376469840036,AIFM2,-0.019556794
-3.182021,,0.0014625122031894475,0.006780126666777477,CCDC28A,-0.01652516
-3.1825764,0.40654093,0.0014597095035179114,0.006768106632431409,MAP1A,-0.010986097
-3.1830108,,0.0014575213683611216,0.0067589330476150785,CRIPT,-0.013844433
-3.183132,,0.0014569117545120917,0.006757077920128506,SETD1B,-0.018603787
-3.1835997,0.25097567,0.0014545595894080833,0.006747139237704623,JAZF1,-0.013908422
-3.1840801,,0.001452148062165553,0.006736922297612076,ZNF623,-0.016377734
-3.184239,,0.0014513520200216813,0.006734198184135713,NSUN3,-0.013120705
-3.184243,-1.6611087,0.0014513310769765605,0.006734198184135713,EFCAB3,-0.044793274
-3.184243,-1.673448,0.0014513310769765605,0.006734198184135713,ZFPM2,-0.016870782
-3.1853082,,0.0014459996827102372,0.0067122614122698205,TTI1,-0.012759412
-3.1853874,-1.6611651,0.0014456031650706613,0.0067113870196361895,AC231533.1,-0.020780237
-3.1855378,2.7638748,0.0014448521433193065,0.006708866310058237,DOT1L,-0.012851462
-3.1855795,,0.0014446435899986986,0.0067088640749428255,CCDC12,-0.013508564
-3.185805,,0.0014435178814523916,0.006704601995342763,CATSPERG,-0.014114557
-3.1872587,,0.001436282688436906,0.006671958323479494,L3MBTL2,-0.01655778
-3.1881275,0.43979082,0.0014319741814776837,0.006652902526424345,PIGK,-0.011910241
-3.188165,2.2369323,0.0014317880248840957,0.006652902526424345,ZNF611,-0.012750649
-3.188545,-0.6327844,0.0014299070276194835,0.006645213648246614,RHOB,-0.012252416
-3.188545,3.9909692,0.0014299070276194835,0.006645213648246614,CCDC77,-0.019331753
-3.1885827,1.3272634,0.001429721118766032,0.006645213648246614,WBP11,-0.016543776
-3.1891465,1.8564751,0.0014269351584591293,0.006634271133986691,HAUS6,-0.016498718
-3.1893303,,0.0014260282236973289,0.006631010674455289,LETM2,-0.031221779
-3.1894054,,0.0014256573581158502,0.006630242347862305,TUBG2,-0.014297968
-3.1895852,1.8648754,0.0014247717613366162,0.006627079616384379,E2F6,-0.016895665
-3.1908674,0.3206126,0.0014184637331680803,0.006598690830838035,MAL,-0.010038386
-3.1916442,-1.1933523,0.0014146544670116685,0.006581919766213164,HMGCL,-0.015652996
-3.192083,1.033434,0.001412508241966978,0.006572882558196171,FGD5-AS1,-0.013514119
-3.19428,1.8737997,0.0014018017944418103,0.00652400335712865,PTBP1,-0.015479669
-3.195015,-1.4561956,0.0013982361498526578,0.0065083482286270025,SNX33,-0.037355475
-3.1959798,,0.0013935689327240002,0.00648756036641928,FBXO46,-0.018745169
-3.1960049,-1.5092602,0.0013934478979435222,0.00648756036641928,CCDC18-AS1,-0.022954997
-3.1961844,0.6987817,0.0013925807656515149,0.006484832701747804,PSRC1,-0.01538154
-3.197592,0.1598067,0.0013858020805547042,0.00645419853868631,AC096564.1,-0.010809778
-3.1982937,-2.0509079,0.0013824341734355893,0.0064394430878479784,CASP6,-0.025670143
-3.19849,,0.0013814933135209914,0.006435990306004526,NDUFA4,-0.014963115
-3.1989996,-2.6025906,0.0013790538366576653,0.006425553880831373,SLC4A11,-0.055512317
-3.1996636,-0.8493798,0.0013758804811981034,0.006411694515865074,RHOQ,-0.016357468
-3.202224,,0.0013637090286387397,0.006355893352182551,KTN1-AS1,-0.018666767
-3.202625,2.4204926,0.0013618119153146581,0.006347969001805772,GABARAPL2,-0.01569733
-3.20331,-1.049291,0.0013585766440304683,0.0063338037497794085,ZNF710-AS1,-0.024784384
-3.2045295,2.147954,0.001352833826772084,0.006307942310428388,A2M,-0.019418122
-3.2048137,0.5313757,0.0013514996770014034,0.006302632931089998,GGT7,-0.011233934
-3.2085726,-2.2028944,0.0013339557782621123,0.006221717945682812,ABI2,-0.023634376
-3.2095501,,0.0013294289093469466,0.0062015012042930555,ZNF567,-0.018022375
-3.2101057,0.67919004,0.00132686226732827,0.0061904239741666055,MT-ND5,-0.011702253
-3.2106318,,0.0013244349300444264,0.006179993552738414,VPS52,-0.016559519
-3.2118096,2.449024,0.0013190171578799671,0.006155604316329973,AC009318.1,-0.018649867
-3.2123444,,0.001316564781458296,0.006145048964759675,RPL36AL,-0.021537844
-3.2145038,-0.8191492,0.0013067022366063524,0.006099898684653051,CHL1-AS2,-0.01908043
-3.2149715,,0.00130457467506534,0.006090848718235123,IQGAP2,-0.027429707
-3.2158403,0.17971137,0.0013006319688398612,0.006073320285489304,RAPGEF4,-0.0097908415
-3.2160532,,0.0012996669278560727,0.006069693040970938,ELOA-AS1,-0.012246172
-3.2164752,4.460691,0.001297757718274259,0.006061654658889893,RABGGTB,-0.019901313
-3.2176363,-2.4149504,0.001292516026002018,0.006038046106401488,BPHL,-0.019365394
-3.2176654,-2.6656284,0.0012923842935149098,0.006038046106401488,AC016831.7,-0.017552435
-3.2191398,-0.9470957,0.001285757259419416,0.006008213234124671,DDX59-AS1,-0.030325845
-3.2194407,,0.0012844094270123068,0.00600278491885169,PNO1,-0.022993004
-3.219499,,0.0012841474999886566,0.006002430826635873,RXYLT1,-0.018937621
-3.2195368,-0.66760737,0.0012839791443674917,0.006002430826635873,S100A13,-0.02135613
-3.2210402,1.3727212,0.0012772616025257763,0.00597284203774309,RNF2,-0.017318133
-3.2212994,,0.0012761079726736155,0.005968312933408092,TAF13,-0.024710463
-3.22264,-1.5747067,0.0012701505139423618,0.005941311913686866,AC008443.1,-0.0158739
-3.2232332,0.44375816,0.0012675233274163237,0.005929883146529966,GSTA4,-0.012196046
-3.2248495,,0.0012603887653863358,0.005897361045182358,RAD51D,-0.01382707
-3.2253091,,0.001258367631385856,0.005888758713900458,GFOD2,-0.018054157
-3.2273474,-0.46699977,0.001249437180416536,0.005848664780512539,PAGR1,-0.016214669
-3.2288718,,0.001242795937154426,0.005818421577126493,PSME3,-0.024311887
